0.967308458529258,0.749112367730778,0.00564412801118732,0.967308458529258.1,0.749112367730778.1,1
0.957333658546117,0.74709840434033,0.00564412801118732,0.962321058537688,0.748105386035554,0.999993333333333
0.953809043468275,0.74709840434033,0.00564412801118732,0.959483720181217,0.74776972547048,0.999983333333333
0.952165151850942,0.74709840434033,0.00564412801118732,0.957654078098648,0.747601895187942,0.999973333333333
0.951224790120687,0.74709840434033,0.00564412801118732,0.956368220503056,0.74750119701842,0.999966666666667
0.950758092076784,0.74709840434033,0.00564412801118732,0.955433199098677,0.747434064905405,0.999956666666667
0.950402844312021,0.746992166007762,0.00281116615604948,0.954714576986298,0.747370936491456,0.999946666666667
0.950166012468846,0.74709840434033,0.00281116615604948,0.954146006421616,0.747336869972565,0.99994
0.949936146268117,0.74709840434033,0.00281116615604948,0.953678244182339,0.747310373791206,0.99993
0.949699314424942,0.74709840434033,0.00281116615604948,0.953280351206599,0.747289176846118,0.99992
0.949580898503354,0.74709840434033,0.00564412801118732,0.952944037324486,0.747271833891047,0.99991
0.949462482581766,0.746992166007762,0.00564412801118732,0.952653907762593,0.747248528234106,0.999903333333333
0.949344066660179,0.746992166007762,0.00564412801118732,0.952399304600869,0.747228808062849,0.999893333333333
0.949232616381038,0.746992166007762,0.00564412801118732,0.952173112585166,0.747211905058914,0.999886666666667
0.94911420045945,0.746992166007762,0.00564412801118732,0.951969185110119,0.747197255788837,0.999876666666667
0.948995784537863,0.746992166007762,0.00564412801118732,0.951783347574353,0.74718443767752,0.999866666666667
0.948877368616275,0.746992166007762,0.00564412801118732,0.951612407635642,0.747173127579299,0.99986
0.948758952694687,0.74709840434033,0.00564412801118732,0.951453882361145,0.747168976288245,0.99985
0.9486405367731,0.74709840434033,0.00564412801118732,0.951305811540721,0.747165261975197,0.99984
0.948522120851512,0.74709840434033,0.00564412801118732,0.951166627006261,0.747161919093453,0.999833333333333
0.948410670572371,0.746992166007762,0.00564412801118732,0.9510353909856,0.747153835613182,0.999823333333333
0.948292254650784,0.746992166007762,0.00564412801118732,0.950910702970381,0.747146486994754,0.999813333333333
0.948292254650784,0.746992166007762,0.00564412801118732,0.950796857391268,0.747139777386624,0.999803333333333
0.948173838729196,0.746992166007762,0.00564412801118732,0.950687564947015,0.747133626912505,0.999796666666667
0.948173838729196,0.74709840434033,0.00564412801118732,0.950587015898302,0.747132218009618,0.999786666666667
0.948055422807608,0.74709840434033,0.00564412801118732,0.950489646933275,0.747130917483876,0.99978
0.947937006886021,0.746992166007762,0.00564412801118732,0.950395104709303,0.747125778540316,0.99977
0.947818590964433,0.746992166007762,0.00564412801118732,0.950303086361272,0.747121006664154,0.99976
0.947818590964433,0.746992166007762,0.00564412801118732,0.950217414106209,0.747116563882899,0.99975
0.947707140685292,0.74709840434033,0.00564412801118732,0.950133738325512,0.747115958564813,0.999743333333333
0.94664836303345,0.745932272642997,0.00564412801118732,0.950021306864477,0.74707777514798,0.999733333333333
0.93185333847745,0.734802977319478,0.00564412801118732,0.949453557852383,0.74669418771584,0.999716666666667
0.87490921147872,0.712120678322626,0.00564412801118732,0.947194638265302,0.745646505613015,0.999666666666667
0.825947710723482,0.704595186436702,0.00564412801118732,0.943628552161131,0.744439113872535,0.999553333333333
0.832049613506464,0.703111169728637,0.00564412801118732,0.940440582485283,0.743258315468424,0.999466666666667
0.801170920541893,0.693571714452265,0.00564412801118732,0.936571980764633,0.741878132106864,0.999336666666667
0.811737800132973,0.704913071447435,0.00564412801118732,0.933198083990805,0.740879076413366,0.999213333333333
0.853636139447635,0.754835957897904,0.00564412801118732,0.93110434860809,0.741246362768222,0.99913
0.947351892920529,0.747628351022713,0.00564412801118732,0.931520952308409,0.741410003492696,0.999156666666667
0.928314792114715,0.755048019569554,0.00564412801118732,0.931440798303566,0.741750953894617,0.999136666666667
0.970951489528688,0.747840412694363,0.00564412801118732,0.932404473699301,0.741899477279977,0.99916
0.936764116402111,0.751232154460308,0.00564412801118732,0.932508274716035,0.742121683879509,0.99914
0.949580898503354,0.747310466011981,0.00564412801118732,0.93290531247853,0.742242353231427,0.999143333333333
0.92938750105145,0.742116822527237,0.00564412801118732,0.932825362218824,0.742239500260877,0.999123333333333
0.89909392205237,0.689862087675588,0.00564412801118732,0.932075774659569,0.741075557758982,0.999103333333333
0.776401096002751,0.673433325528244,0.00564412801118732,0.928691542514856,0.739605074449618,0.998946666666667
0.750802360012497,0.663046038558758,0.00564412801118732,0.924906666291401,0.737976158792366,0.998746666666667
0.764420190995068,0.719751993547631,0.00564412801118732,0.921563198056061,0.737596488683101,0.998556666666667
0.885921892186364,0.756001674601751,0.00564412801118732,0.920835824466884,0.737972104722257,0.998523333333333
0.962244436470779,0.760877433075762,0.00564412801118732,0.921663996706961,0.738430211289327,0.99856
0.954630989276942,0.750914269449576,0.00564412801118732,0.922310408325981,0.738674996743449,0.998563333333333
0.948974887610524,0.751232154460308,0.00564412801118732,0.92282318677376,0.738916480545696,0.998563333333333
0.966939279479603,0.764587474845926,0.00564412801118732,0.923655565881418,0.73940083892872,0.998566666666667
0.978098238678621,0.757909814653117,0.00564412801118732,0.92466376352581,0.739743597738431,0.99859
0.977394708791541,0.756531621284133,0.00847708986632515,0.925622507985187,0.740048834530171,0.998603333333333
0.977394708791541,0.756213736273401,0.00847708986632515,0.926547011571015,0.740337493489871,0.998616666666667
0.977039461026779,0.755683789591019,0.00847708986632515,0.927432844017607,0.740606726754804,0.998626666666667
0.97515873756627,0.75345776452892,0.00847708986632515,0.928255704251205,0.740828296371599,0.99864
0.964375923059355,0.750066022762975,0.00564412801118732,0.928867911349648,0.740984868005351,0.99864
0.948863437331383,0.752927817846538,0.00847708986632515,0.929201170116011,0.741183917169371,0.99863
0.968722483945863,0.750914269449576,0.00847708986632515,0.929849060506664,0.741343431141177,0.998643333333333
0.955334519164021,0.748264121044177,0.00847708986632515,0.93026011629146,0.741455055171871,0.99864
0.9461746993471,0.74709840434033,0.00847708986632515,0.930512728720915,0.741544632142799,0.99863
0.942886916112433,0.746992166007762,0.00564412801118732,0.930706075398907,0.741629749859439,0.99862
0.941479856338275,0.74709840434033,0.00847708986632515,0.930871825874897,0.741713883005299,0.998613333333333
0.940776326451196,0.746992166007762,0.00847708986632515,0.931021894065447,0.741793856990184,0.998603333333333
0.940421078686433,0.74709840434033,0.00847708986632515,0.931162180403074,0.741873029338694,0.998596666666667
0.940191212485704,0.74709840434033,0.00847708986632515,0.931294960286642,0.741949873088718,0.998586666666667
0.940072796564117,0.746992166007762,0.011310051721463,0.931422175305156,0.74202294979769,0.998576666666667
0.940072796564117,0.746992166007762,0.011310051721463,0.931545755608855,0.742093938600691,0.99857
0.939954380642529,0.746992166007762,0.011310051721463,0.931664186947358,0.7421629277191,0.99856
0.939954380642529,0.746992166007762,0.011310051721463,0.931779328526458,0.742230000473109,0.99855
0.938895602990687,0.745932272642997,0.011310051721463,0.931876811738297,0.742280716530231,0.99854
0.928565555242783,0.739042965772024,0.011310051721463,0.931832065028898,0.742236963141607,0.99853
0.874672379635545,0.685304214212309,0.011310051721463,0.93106993589032,0.741477859822549,0.998473333333333
0.777926571698497,0.671631423809446,0.011310051721463,0.929054891624638,0.740558827769745,0.998323333333333
0.735073939368688,0.654142353303851,0.00847708986632515,0.926535658478457,0.739436535893565,0.998113333333333
0.711467377118083,0.638773484521272,0.011310051721463,0.92377837281999,0.738145983952894,0.99791
0.69104411346545,0.635381742755326,0.011310051721463,0.920832369537021,0.736845170773179,0.99764
0.701137329370179,0.639197607864572,0.011310051721463,0.918086181534936,0.735624576236821,0.997403333333333
0.746107517003672,0.716784375124986,0.011310051721463,0.915962988145661,0.735391981161366,0.997133333333333
0.840721838352142,0.760135424721729,0.011310051721463,0.915045413148179,0.735693730473078,0.99706
0.978920184487287,0.775080585154494,0.011310051721463,0.915814988706482,0.736168270890926,0.997126666666667
0.977742990913858,0.76267933479456,0.011310051721463,0.916552226827998,0.736483878794541,0.997163333333333
0.977513124713129,0.76077160973668,0.011310051721463,0.917269413861941,0.736769616805625,0.997183333333333
0.976691178904462,0.759287593028614,0.011310051721463,0.917960364618249,0.73703145373845,0.997206666666667
0.949232616381038,0.693041767769883,0.011310051721463,0.918319815787936,0.736525825164099,0.997226666666667
0.759258649942339,0.661455783518124,0.011310051721463,0.916512302539691,0.735672756509031,0.997056666666667
0.707712895839513,0.637289467813206,0.011310051721463,0.914166241790251,0.734567326298966,0.996833333333333
0.678122846727512,0.62690218084372,0.011310051721463,0.911543537400665,0.733371046905019,0.99655
0.671665696179766,0.62033075898348,0.011310051721463,0.908907517167468,0.732128845938848,0.99628
0.659573340892941,0.641953164615567,0.011310051721463,0.906197363077527,0.731148675489682,0.995963333333333
0.692332757318021,0.643013057980332,0.011310051721463,0.903897743660759,0.730200980677753,0.995706666666667
0.711941040804434,0.705019309780003,0.011310051721463,0.901855651077181,0.72993309056182,0.99548
0.779918745438147,0.695161554499413,0.011310051721463,0.900572104702033,0.729567074392742,0.99538
0.757496342403418,0.691663989394386,0.011310051721463,0.899081732178089,0.729172250590676,0.99521
0.764538606916655,0.655202246668616,0.011310051721463,0.897694689649621,0.728409673230654,0.995113333333333
0.767478108029006,0.728019493787587,0.011310051721463,0.896365949020839,0.728405691807766,0.994893333333333
0.809627210471735,0.673539148867326,0.011310051721463,0.895489800146605,0.727851484303317,0.994846666666667
0.759962179829418,0.717208498468287,0.011310051721463,0.894134523943434,0.727745054444967,0.99467
0.833930336966973,0.727701608776855,0.011310051721463,0.893538442884261,0.727744624289837,0.994606666666667
0.851525549786397,0.751232154460308,0.011310051721463,0.893126551775458,0.727974894193469,0.99456
0.915393525376777,0.764163351502625,0.011310051721463,0.89334273598518,0.728326238439189,0.994566666666667
0.979038600408875,0.775080585154494,0.011310051721463,0.894166734681561,0.728775799465298,0.994626666666667
0.97762457499227,0.766919323247106,0.011310051721463,0.894961571255949,0.729139071120363,0.99466
0.97762457499227,0.765647368210691,0.011310051721463,0.895741410913839,0.729483489017441,0.994696666666667
0.977394708791541,0.764693298185008,0.011310051721463,0.896504525847275,0.729812552654521,0.994726666666667
0.975513985331033,0.762149388112177,0.011310051721463,0.897236094916569,0.730111967797647,0.994756666666667
0.971418187572592,0.750914269449576,0.011310051721463,0.897916664573964,0.730302814601794,0.994786666666667
0.938428904946783,0.748264121044177,0.011310051721463,0.898284957668263,0.730466099205815,0.994783333333333
0.925396187929704,0.74709840434033,0.011310051721463,0.898529202985933,0.730615939792613,0.994773333333333
0.920931211121608,0.746992166007762,0.0141430135766008,0.898729220915716,0.730762156098105,0.994763333333333
0.919287319504274,0.746992166007762,0.0141430135766008,0.898911150991721,0.730905784504385,0.994756666666667
0.918702205538783,0.746992166007762,0.0141430135766008,0.899084756733362,0.731046893114064,0.994746666666667
0.918583789617195,0.746992166007762,0.0141430135766008,0.899254313541047,0.731185547660966,0.994736666666667
0.918702205538783,0.746992166007762,0.0141430135766008,0.899421967782407,0.731321811612231,0.994726666666667
